1060836.827293,0,0,0,1,1060836.839572,0
1060836.832427,1,1,0,1,1060836.843897,1
1060836.837466,2,2,0,1,1060836.849887,1
1060836.842544,3,0,0,1,1060836.855346,1
1060836.847660,4,1,0,1,1060836.860318,1
1060836.852733,5,2,0,1,1060836.865495,1
1060836.857784,6,0,0,1,1060836.870562,0
1060836.862891,7,1,0,1,1060836.873337,1
1060836.868093,8,2,0,1,1060836.879861,1
1060836.873264,9,0,0,1,1060836.885985,1
1060836.878333,10,1,0,1,1060836.891050,0
1060836.883383,11,2,0,1,1060836.896050,0
1060836.888441,12,0,0,1,1060836.898702,1
1060836.893563,13,1,0,1,1060836.906195,1
1060836.898637,14,2,0,1,1060836.911271,1
1060836.903557,15,0,0,1,1060836.913735,0
1060836.908603,16,1,0,1,1060836.921269,1
1060836.913666,17,2,0,1,1060836.926305,1
1060836.918465,18,0,0,1,1060836.931118,0
1060836.923521,19,1,0,1,1060836.936178,1
1060836.928574,20,2,0,1,1060836.939916,1
1060836.933633,21,0,0,1,1060836.945307,1
1060836.938687,22,1,0,1,1060836.950545,0
1060836.943737,23,2,0,1,1060836.954139,1
1060836.948794,24,0,0,1,1060836.961439,1
1060836.953560,25,1,0,1,1060836.966214,0
1060836.958619,26,2,0,1,1060836.969329,1
1060836.963680,27,0,0,1,1060836.973916,1
1060836.968742,28,1,0,1,1060836.978942,1
1060836.973796,29,2,0,1,1060836.984017,1
1060836.978877,30,0,0,1,1060836.991526,1
1060836.983942,31,1,0,1,1060836.996596,1
1060836.988999,32,2,0,1,1060837.001694,0
1060836.994069,33,0,0,1,1060837.006803,1
1060836.999132,34,1,0,1,1060837.011784,1
1060837.004188,35,2,0,1,1060837.016829,1
1060837.009241,36,0,0,1,1060837.019417,1
1060837.014293,37,1,0,1,1060837.026954,1
1060837.019343,38,2,0,1,1060837.029529,0
1060837.024400,39,0,0,1,1060837.035862,1
1060837.029451,40,1,0,1,1060837.042132,1
1060837.034507,41,2,0,1,1060837.047187,1
1060837.039565,42,0,0,1,1060837.052289,1
1060837.044621,43,1,0,1,1060837.055281,1
1060837.049672,44,2,0,1,1060837.062346,1
1060837.054736,45,0,0,1,1060837.066524,1
1060837.059859,46,1,0,1,1060837.072561,1
1060837.064915,47,2,0,1,1060837.077606,1
1060837.069949,48,0,0,1,1060837.082693,1
1060837.074985,49,1,0,1,1060837.087703,0
1060837.080027,50,2,0,1,1060837.092714,1
1060837.085069,51,0,0,1,1060837.095200,0
1060837.090103,52,1,0,1,1060837.102736,1
1060837.095141,53,2,0,1,1060837.105348,1
1060837.100183,54,0,0,1,1060837.110397,0
1060837.105243,55,1,0,1,1060837.117932,1
1060837.110319,56,2,0,1,1060837.123021,1
1060837.115373,57,0,0,1,1060837.125601,1
1060837.120438,58,1,0,1,1060837.130664,1
1060837.125523,59,2,0,1,1060837.138255,0
1060837.130582,60,0,0,1,1060837.143248,1
1060837.135504,61,1,0,1,1060837.145719,1
1060837.140575,62,2,0,1,1060837.153393,1
1060837.145640,63,0,0,1,1060837.158315,1
1060837.150698,64,1,0,1,1060837.163341,0
1060837.155762,65,2,0,1,1060837.167627,0
1060837.160865,66,0,0,1,1060837.171653,1
1060837.165920,67,1,0,1,1060837.176458,1
1060837.170996,68,2,0,1,1060837.183631,0
1060837.176128,69,0,0,1,1060837.188951,1
