0.001340,0,0,0,1,0.012954,1
0.006444,1,1,0,1,0.017428,1
0.011479,2,2,0,1,0.024139,0
0.016529,3,0,0,1,0.029174,1
0.020795,4,1,0,1,0.033431,0
0.025695,5,2,0,1,0.038496,1
0.030745,6,0,0,1,0.041142,1
0.035817,7,1,0,1,0.048619,0
0.040978,8,2,0,1,0.053746,1
0.046088,9,0,0,1,0.058843,1
0.051181,10,1,0,1,0.061401,1
0.056233,11,2,0,1,0.068904,1
0.061287,12,0,0,1,0.073949,1
0.066348,13,1,0,1,0.079041,1
0.071451,14,2,0,1,0.084058,1
0.075689,15,0,0,1,0.088307,1
0.080722,16,1,0,1,0.093350,1
0.085761,17,2,0,1,0.098459,0
0.090809,18,0,0,1,0.103437,1
0.095843,19,1,0,1,0.108522,1
0.100694,20,2,0,1,0.113331,1
0.105750,21,0,0,1,0.118392,1
0.110804,22,1,0,1,0.120982,1
0.115852,23,2,0,1,0.126304,1
0.120902,24,0,0,1,0.133555,1
0.125694,25,1,0,1,0.138389,1
0.130756,26,2,0,1,0.143420,1
0.135809,27,0,0,1,0.145969,1
0.140859,28,1,0,1,0.152912,1
0.145909,29,2,0,1,0.158527,0
0.150972,30,0,0,1,0.163651,1
0.156036,31,1,0,1,0.168699,1
0.161110,32,2,0,1,0.171433,0
0.165466,33,0,0,1,0.178112,1
0.170519,34,1,0,1,0.180943,1
0.175553,35,2,0,1,0.186773,1
0.180594,36,0,0,1,0.193242,1
0.185643,37,1,0,1,0.196605,1
0.190698,38,2,0,1,0.203342,1
0.195750,39,0,0,1,0.208391,1
0.200807,40,1,0,1,0.213520,1
0.205899,41,2,0,1,0.218554,0
0.210945,42,0,0,1,0.223655,0
0.216004,43,1,0,1,0.226276,0
0.221079,44,2,0,1,0.231293,1
0.226128,45,0,0,1,0.238788,1
0.231186,46,1,0,1,0.243875,1
0.236314,47,2,0,1,0.249051,0
0.241380,48,0,0,1,0.254024,1
0.246431,49,1,0,1,0.259073,1
